fileName|text_x|normalizedTest_x
chunk_1383| wise words start to make sense. Conclusion It is important to recognize| wise words start to make sense. Conclusion It is important to recognize
chunk_1384| the power of our emotions and to take responsibility for them by creating a light and positive atmosphere around ourselves.| the power of our emotions and to take responsibility for them by creating a light and positive atmosphere around ourselves.
chunk_1385| This attitude of joy that we create helps alleviate states of hopelessness, loneliness,| This attitude of joy that we create helps alleviate states of hopelessness, loneliness,
chunk_1386| and despair. Our relationships with others thus naturally improve and little by little the whole| and despair. Our relationships with others thus naturally improve and little by little the whole
chunk_1387| whole of society becomes more positive and balanced. Tarthang Tulku| whole of society becomes more positive and balanced. Tarthang Tulku
chunk_1388| Buddhism today is not quite what it was at the start. Over the 25| Buddhism today is not quite what it was at the start. Over the 25
chunk_1389| 500 years since the life and death of Siddhartha Gautama, these ideas have passed through| 500 years since the life and death of Siddhartha Gautama, these ideas have passed through
chunk_1390| through many different places and have been adopted and modified by a great number of people.| through many different places and have been adopted and modified by a great number of people.
chunk_1391| There have been influences from China, India, Tibet, and further afield.| There have been influences from China, India, Tibet, and further afield.
chunk_1392| In recent years, Buddhism has been adopted by the West in a big way and undergone further changes.| In recent years, Buddhism has been adopted by the West in a big way and undergone further changes.
chunk_1393| Some Buddhists chant and sing, wear special costumes and repeat old customs, legends and stories. Others simply prefer to meditate| Some Buddhists chant and sing, wear special costumes and repeat old customs, legends and stories. Others simply prefer to meditate
chunk_1394| in silence, leaving all the rest behind. Some seek out the security and peace of a monastery,| in silence, leaving all the rest behind. Some seek out the security and peace of a monastery,
